,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,WinLoss,Team
0,22.976789003120427,3.389656403045978,7.893958352144955,0.39453973659422475,0.6682919907640313,2.0645657847778507,0.17810844093578826,1.6493255764955776,2.208170478438657,0.42743679510172855,1.038384307452842,2.842369361350825,3.880753668803667,1.923106690917534,1.3707200873719196,0.6820642475996371,0.4202881725423423,0.5004708280123318,2.0685516986356736,1.8249465749949478,9.096930373351565,-5.28121546723768,0.06586002433686347,0.0011910443782275368,W,ALL
0,22.98153828452955,3.7499698919551303,7.826298086848806,0.4380569257104987,0.8095494116027803,2.08739935310715,0.2139920084646414,1.8460575665817907,2.408316702222834,0.44706095588747874,1.0155056431078384,3.1932635400178926,4.208769183125731,2.2362363223453308,1.2822156080104603,0.7586668157731746,0.5005806551510563,0.42037282361847084,1.959319730231918,1.92661379120501,10.155546762094831,5.282873683848324,0.09093919895396049,0.003152742412772693,L,ALL
0,23.03067484662563,3.4248125426039535,7.883708248125426,0.3982871165644196,0.6538513974096796,2.020040899795501,0.17824008179959144,1.714519427402863,2.209406952965235,0.4253158827539192,0.9873210633946831,2.7904567143830947,3.7777777777777777,1.9040218132242672,1.2777096114519428,0.6631220177232447,0.39427402862985683,0.4887525562372188,2.1458759372869802,1.7862304021813225,9.21799591002045,-4.864349011588275,0.06189502385821404,0.00027266530334015,W,TOR
0,22.709406854482694,3.689621960028895,7.73477004575006,0.4362162292318824,0.8817722128581749,2.2547555983626295,0.23088755116783208,1.856970864435348,2.3452925595954732,0.4503584156031787,0.9414880809053696,3.128581748133879,4.070069829039249,2.160967974957862,1.2006982903924874,0.73308451721647,0.46701179869973514,0.40621237659523235,1.9968697327233325,1.9174091018540813,10.117986997351313,5.361786660245605,0.07813628702143029,0.001805923428846617,L,TOR
